user_id	asin
A11WV1ZQIXV812	0804176795
A11WV1ZQIXV812	0991379616
A11WV1ZQIXV812	125005236X
A11WV1ZQIXV812	1508706255
A11WV1ZQIXV812	069232366X
A11WV1ZQIXV812	1493649779
A11WV1ZQIXV812	0692352856
A11WV1ZQIXV812	0989450287
A11WV1ZQIXV812	1250052378
A11WV1ZQIXV812	1494558084
A11WV1ZQIXV812	0615764037
A11WV1ZQIXV812	1476756503
A11WV1ZQIXV812	0425273865
A11WV1ZQIXV812	1476755590
A11WV1ZQIXV812	1942444087
A11WV1ZQIXV812	1476753180
A11WV1ZQIXV812	0989450236
A11WV1ZQIXV812	1500847232
A11WV1ZQIXV812	0989450252
A11WV1ZQIXV812	1476755604
A11WV1ZQIXV812	006230240X
A11WV1ZQIXV812	1468161660
A11WV1ZQIXV812	1471123812
A11WV1ZQIXV812	1502705451
A11WV1ZQIXV812	1522783075
A11WV1ZQIXV812	1476756546
A11WV1ZQIXV812	1480568112
A11WV1ZQIXV812	0989450201
A11WV1ZQIXV812	1476791457
A11WV1ZQIXV812	0692467459
A11WV1ZQIXV812	145553322X
A11WV1ZQIXV812	1494557223
A11WV1ZQIXV812	1507548095
A11WV1ZQIXV812	147675652X
A11WV1ZQIXV812	1501125710
A11WV1ZQIXV812	1941098126
A11WV1ZQIXV812	1476766665
A11WV1ZQIXV812	1494751534
A11WV1ZQIXV812	0451477286
A11WV1ZQIXV812	0988301318
A12CZBKBM4OZMT	1682305074
A12CZBKBM4OZMT	145553322X
A12CZBKBM4OZMT	0615803830
A12CZBKBM4OZMT	069232366X
A12CZBKBM4OZMT	1492103748
A12CZBKBM4OZMT	1507628552
A12CZBKBM4OZMT	1250083214
A12CZBKBM4OZMT	0425272354
A12CZBKBM4OZMT	1496146239
A12CZBKBM4OZMT	0989450252
A12CZBKBM4OZMT	006230240X
A12CZBKBM4OZMT	1490946810
A12CZBKBM4OZMT	1519380607
A12CZBKBM4OZMT	0615803873
A12CZBKBM4OZMT	0425280624
A12CZBKBM4OZMT	0692208879
A12CZBKBM4OZMT	1250052386
A12CZBKBM4OZMT	1250052378
A12CZBKBM4OZMT	125005236X
A12CZBKBM4OZMT	1476756546
A12CZBKBM4OZMT	1682307913
A12CZBKBM4OZMT	0989450287
A12CZBKBM4OZMT	1503945219
A12CZBKBM4OZMT	0692280200
A12CZBKBM4OZMT	0988301318
A12CZBKBM4OZMT	0692352856
A12CZBKBM4OZMT	1419970291
A12CZBKBM4OZMT	1455534188
A12CZBKBM4OZMT	1452664617
A12CZBKBM4OZMT	1494563258
A12CZBKBM4OZMT	0615766412
A12CZBKBM4OZMT	1455599204
A12CZBKBM4OZMT	0425272362
A12CZBKBM4OZMT	1682307921
A12CZBKBM4OZMT	0425280640
A12CZBKBM4OZMT	0989450236
A12CZBKBM4OZMT	0062333054
A12CZBKBM4OZMT	1492305413
A12LE09VBZB9EU	1682306232
A12LE09VBZB9EU	1514656892
A12LE09VBZB9EU	1942215754
A12LE09VBZB9EU	1986504344
A12LE09VBZB9EU	1480276855
A12LE09VBZB9EU	1942834179
A12LE09VBZB9EU	1250150477
A12LE09VBZB9EU	0062434756
A12LE09VBZB9EU	1523662441
A12LE09VBZB9EU	1501105795
A12LE09VBZB9EU	1682309797
A12LE09VBZB9EU	1476759006
A12LE09VBZB9EU	153945875X
A12LE09VBZB9EU	1542365996
A12LE09VBZB9EU	1942444087
A12LE09VBZB9EU	1515954080
A12LE09VBZB9EU	0062434764
A12LE09VBZB9EU	1682309819
A12LE09VBZB9EU	1482792621
A12LE09VBZB9EU	1484807944
A12LE09VBZB9EU	1515956326
A12LE09VBZB9EU	1546727299
A12LE09VBZB9EU	1101946342
A12RUNSGFAZFE7	1534601902
A12RUNSGFAZFE7	1976222729
A12RUNSGFAZFE7	1548139149
A12RUNSGFAZFE7	1539876012
A12RUNSGFAZFE7	1635760941
A12RUNSGFAZFE7	1986504344
A12RUNSGFAZFE7	1944475079
A12RUNSGFAZFE7	1942834276
A12RUNSGFAZFE7	1517284643
A12RUNSGFAZFE7	1539917789
A12RUNSGFAZFE7	1515956326
A12RUNSGFAZFE7	1682307549
A12RUNSGFAZFE7	1496146239
A12RUNSGFAZFE7	1548986348
A12RUNSGFAZFE7	1504757653
A12RUNSGFAZFE7	1546727299
A12RUNSGFAZFE7	168230468X
A12RUNSGFAZFE7	0993800165
A12RUNSGFAZFE7	1534623574
A12RUNSGFAZFE7	1477809201
A12RUNSGFAZFE7	1682309800
A12RUNSGFAZFE7	194642000X
A12RUNSGFAZFE7	1682307530
A12RUNSGFAZFE7	1635760909
A12RUNSGFAZFE7	1544104340
A12RUNSGFAZFE7	1942834357
A12RUNSGFAZFE7	168230793X
A12RUNSGFAZFE7	1535036575
A12RUNSGFAZFE7	1682307557
A12RUNSGFAZFE7	1250075203
A12RUNSGFAZFE7	1682304302
A12RUNSGFAZFE7	1682307778
A12RUNSGFAZFE7	0999769103
A12RUNSGFAZFE7	0998815527
A12RUNSGFAZFE7	1515954080
A12RUNSGFAZFE7	1503936279
A12RUNSGFAZFE7	1682304663
A12RUNSGFAZFE7	1514656892
A12RUNSGFAZFE7	1682307921
A12RUNSGFAZFE7	0349411743
A12RUNSGFAZFE7	194447515X
A12RUNSGFAZFE7	1544679017
A12RUNSGFAZFE7	1682304183
A12RUNSGFAZFE7	1442360941
A12RUNSGFAZFE7	1501105825
A12RUNSGFAZFE7	168230776X
A12RUNSGFAZFE7	144235948X
A12RUNSGFAZFE7	1682307824
A12RUNSGFAZFE7	1942215703
A12RUNSGFAZFE7	1542779308
A12RUNSGFAZFE7	1682305031
A12RUNSGFAZFE7	1477808663
A12RUNSGFAZFE7	1940941717
A12RUNSGFAZFE7	1533240515
A12RUNSGFAZFE7	1682305074
A12RUNSGFAZFE7	0615764037
A12RUNSGFAZFE7	1455533254
A12RUNSGFAZFE7	1940071143
A12RUNSGFAZFE7	1940941784
A12RUNSGFAZFE7	1942832079
A12RUNSGFAZFE7	168230969X
A12RUNSGFAZFE7	1938404963
A12RUNSGFAZFE7	1536958751
A12RUNSGFAZFE7	125007519X
A12RUNSGFAZFE7	1471133524
A12RUNSGFAZFE7	0986416746
A12RUNSGFAZFE7	1940071542
A132J9IE3OXW7M	1476741182
A132J9IE3OXW7M	1476761779
A132J9IE3OXW7M	146109111X
A132J9IE3OXW7M	0988301318
A132J9IE3OXW7M	1468161660
A132J9IE3OXW7M	0451468279
A132J9IE3OXW7M	1476756503
A132J9IE3OXW7M	1476718202
A132J9IE3OXW7M	144235948X
A132J9IE3OXW7M	1476746532
A132J9IE3OXW7M	0062294776
A132J9IE3OXW7M	1476730946
A132J9IE3OXW7M	1477821589
A132J9IE3OXW7M	1477805052
A132J9IE3OXW7M	1476755590
A132J9IE3OXW7M	1481948997
A132J9IE3OXW7M	148234873X
A132J9IE3OXW7M	0425266060
A132J9IE3OXW7M	147674355X
A13AO3KE1ARWNC	1940941946
A13AO3KE1ARWNC	1476753180
A13AO3KE1ARWNC	0578141809
A13AO3KE1ARWNC	1494563258
A13AO3KE1ARWNC	1494751534
A13AO3KE1ARWNC	0991127390
A13AO3KE1ARWNC	0062302426
A13AO3KE1ARWNC	1501110365
A13AO3KE1ARWNC	148956621X
A13AO3KE1ARWNC	1630350168
A13AO3KE1ARWNC	042526596X
A13AO3KE1ARWNC	0425266516
A13AO3KE1ARWNC	0615910521
A13AO3KE1ARWNC	1476761779
A13AO3KE1ARWNC	148261376X
A13AO3KE1ARWNC	1630350354
A13AO3KE1ARWNC	1507548095
A13AO3KE1ARWNC	1508536333
A13AO3KE1ARWNC	1476791457
A13AO3KE1ARWNC	061589285X
A13AO3KE1ARWNC	1501110349
A13AO3KE1ARWNC	0986416703
A13KP9R4K5RZES	1507628552
A13KP9R4K5RZES	1476765367
A13KP9R4K5RZES	1508536333
A13KP9R4K5RZES	0989450252
A13KP9R4K5RZES	1501110365
A13KP9R4K5RZES	1442360941
A13KP9R4K5RZES	0062292129
A13KP9R4K5RZES	1476718202
A13KP9R4K5RZES	1477820388
A13KP9R4K5RZES	1492305413
A13KP9R4K5RZES	1477821589
A13KP9R4K5RZES	1514656892
A13KP9R4K5RZES	149617707X
A13KP9R4K5RZES	150045205X
A13KP9R4K5RZES	1477817182
A13KP9R4K5RZES	0692208879
A13KP9R4K5RZES	0989104400
A13KP9R4K5RZES	1504757653
A13KP9R4K5RZES	1476746559
A13KP9R4K5RZES	1490946810
A13TKPRSRE7L55	0399178589
A13TKPRSRE7L55	0062333054
A13TKPRSRE7L55	0986416746
A13TKPRSRE7L55	1536855081
A13TKPRSRE7L55	006230240X
A13TKPRSRE7L55	1519164904
A13TKPRSRE7L55	0993800165
A13TKPRSRE7L55	1530728606
A13TKPRSRE7L55	1508706255
A13TKPRSRE7L55	1682305031
A13TKPRSRE7L55	1501110349
A13TKPRSRE7L55	1250150477
A13TKPRSRE7L55	1682304566
A13TKPRSRE7L55	0007579098
A13TKPRSRE7L55	0062302418
A13TKPRSRE7L55	1501110365
A13TKPRSRE7L55	1539917789
A13TKPRSRE7L55	1517687853
A13TKPRSRE7L55	1502541858
A13TKPRSRE7L55	1682307778
A13TKPRSRE7L55	1545063605
A13TKPRSRE7L55	1522783075
A13TKPRSRE7L55	0062385941
A13TKPRSRE7L55	1942444087
A13TKPRSRE7L55	0399178597
A13TKPRSRE7L55	0451472446
A13TKPRSRE7L55	1539427765
A13TKPRSRE7L55	1518783872
A143XY6COA69A	146109111X
A143XY6COA69A	0615860788
A143XY6COA69A	1250052378
A143XY6COA69A	1940941717
A143XY6COA69A	1501101536
A143XY6COA69A	1476776040
A143XY6COA69A	1471133567
A143XY6COA69A	1626818800
A143XY6COA69A	1630350060
A143XY6COA69A	1682306240
A143XY6COA69A	1476756503
A143XY6COA69A	1940071143
A143XY6COA69A	1630350168
A143XY6COA69A	1497572320
A143XY6COA69A	1452612536
A143XY6COA69A	1250052386
A143XY6COA69A	1508536333
A143XY6COA69A	1455578347
A143XY6COA69A	1630350192
A143XY6COA69A	125005236X
A143XY6COA69A	1630350273
A143XY6COA69A	0451468279
A143XY6COA69A	0615826814
A143XY6COA69A	0425273865
A143XY6COA69A	0991379616
A143XY6COA69A	148398527X
A143XY6COA69A	0989450252
A143XY6COA69A	0451468287
A143XY6COA69A	0615859763
A143XY6COA69A	061579615X
A143XY6COA69A	1455588822
A143XY6COA69A	1101946342
A143XY6COA69A	1483966763
A143XY6COA69A	1480276855
A143XY6COA69A	1480568112
A143XY6COA69A	1497394333
A143XY6COA69A	1477805052
A143XY6COA69A	1494565358
A143XY6COA69A	1476735247
A143XY6COA69A	1499190433
A143XY6COA69A	0451475607
A143XY6COA69A	1442381221
A143XY6COA69A	0615861326
A143XY6COA69A	0988301318
A143XY6COA69A	0991379675
A143XY6COA69A	0991379632
A143XY6COA69A	1492812080
A143XY6COA69A	144235948X
A143XY6COA69A	1250058236
A143XY6COA69A	1455576506
A143XY6COA69A	0425266060
A143XY6COA69A	1479390046
A143XY6COA69A	0991127390
A143XY6COA69A	1477821589
A143XY6COA69A	0989450201
A143XY6COA69A	1489591095
A143XY6COA69A	0062294776
A143XY6COA69A	1500863750
A143XY6COA69A	1939962315
A143XY6COA69A	0615887767
A143XY6COA69A	1484807944
A143XY6COA69A	0062389718
A143XY6COA69A	006230240X
A143XY6COA69A	1482792621
A143XY6COA69A	148234873X
A143XY6COA69A	1494557223
A143XY6COA69A	0425266516
A143XY6COA69A	1508941297
A143XY6COA69A	1682306232
A143XY6COA69A	1442360941
A143XY6COA69A	1942835019
A143XY6COA69A	1476735603
A143XY6COA69A	0989450236
A143XY6COA69A	0615910521
A143XY6COA69A	1476755590
A143XY6COA69A	1476741182
A143XY6COA69A	148261376X
A143XY6COA69A	0451473922
A143XY6COA69A	1492740357
A143XY6COA69A	149617707X
A143XY6COA69A	1477808663
A143XY6COA69A	1502446936
A14NY3BTHW9M9G	0615859763
A14NY3BTHW9M9G	1494751534
A14NY3BTHW9M9G	0615827837
A14NY3BTHW9M9G	1476765340
A14NY3BTHW9M9G	1476751404
A14NY3BTHW9M9G	1477823883
A14NY3BTHW9M9G	0615861326
A14NY3BTHW9M9G	147674355X
A14NY3BTHW9M9G	0425273865
A14NY3BTHW9M9G	1630350168
A14NY3BTHW9M9G	0615827446
A14NY3BTHW9M9G	1477817492
A14NY3BTHW9M9G	0615827500
A14NY3BTHW9M9G	0615910521
A14NY3BTHW9M9G	061589285X
A14NY3BTHW9M9G	1476765367
A14NY3BTHW9M9G	0991379667
A14NY3BTHW9M9G	148261376X
A14NY3BTHW9M9G	1630350192
A14NY3BTHW9M9G	042526596X
A14NY3BTHW9M9G	0989450201
A14NY3BTHW9M9G	1480568112
A14NY3BTHW9M9G	0615860826
A14NY3BTHW9M9G	0989450252
A14NY3BTHW9M9G	1494282011
A14UX1QSUH387Z	1515956326
A14UX1QSUH387Z	1477829113
A14UX1QSUH387Z	1476782318
A14UX1QSUH387Z	0989450252
A14UX1QSUH387Z	145553322X
A14UX1QSUH387Z	1476755590
A14UX1QSUH387Z	1533240515
A14UX1QSUH387Z	1250052394
A14UX1QSUH387Z	1682307530
A14UX1QSUH387Z	1682304841
A14UX1QSUH387Z	0062434756
A14UX1QSUH387Z	1682307557
A14UX1QSUH387Z	0451473922
A14UX1QSUH387Z	0451477286
A14UX1QSUH387Z	1494724693
A14UX1QSUH387Z	1682309797
A14UX1QSUH387Z	1514656892
A14UX1QSUH387Z	1494557223
A14UX1QSUH387Z	0804176795
A14UX1QSUH387Z	0989740617
A14UX1QSUH387Z	1494568594
A14UX1QSUH387Z	1499190433
A14UX1QSUH387Z	0998358363
A14UX1QSUH387Z	1442360941
A14UX1QSUH387Z	1522753621
A14UX1QSUH387Z	1942834357
A14UX1QSUH387Z	1455534188
A14UX1QSUH387Z	0692374035
A14UX1QSUH387Z	1682304302
A14UX1QSUH387Z	0007579098
A14UX1QSUH387Z	1250052386
A14UX1QSUH387Z	147674355X
A14UX1QSUH387Z	1546727299
A14UX1QSUH387Z	1455548987
A14UX1QSUH387Z	0615827500
A14UX1QSUH387Z	0425280640
A14UX1QSUH387Z	1682305074
A14UX1QSUH387Z	1502446936
A14ZYGZG6B6EUV	0615859763
A14ZYGZG6B6EUV	0615827500
A14ZYGZG6B6EUV	148261376X
A14ZYGZG6B6EUV	1630350168
A14ZYGZG6B6EUV	0615861326
A14ZYGZG6B6EUV	1480568112
A14ZYGZG6B6EUV	0425266060
A14ZYGZG6B6EUV	1630350184
A14ZYGZG6B6EUV	1630350192
A14ZYGZG6B6EUV	0425263908
A14ZYGZG6B6EUV	061579615X
A14ZYGZG6B6EUV	1482628961
A14ZYGZG6B6EUV	0615826814
A14ZYGZG6B6EUV	0615827837
A14ZYGZG6B6EUV	0615910521
A14ZYGZG6B6EUV	0615860788
A14ZYGZG6B6EUV	0615827446
A14ZYGZG6B6EUV	061589285X
A14ZYGZG6B6EUV	0615860826
A151CWWBAJK2N2	1494282011
A151CWWBAJK2N2	194642000X
A151CWWBAJK2N2	1682304302
A151CWWBAJK2N2	1502446936
A151CWWBAJK2N2	1476753180
A151CWWBAJK2N2	1938404963
A151CWWBAJK2N2	149973171X
A151CWWBAJK2N2	1542779308
A151CWWBAJK2N2	1682304590
A151CWWBAJK2N2	1682307921
A151CWWBAJK2N2	1539917789
A151CWWBAJK2N2	1946420042
A151CWWBAJK2N2	1938404955
A151CWWBAJK2N2	1682307913
A151CWWBAJK2N2	1504757653
A151CWWBAJK2N2	1939962315
A151CWWBAJK2N2	1502705451
A151CWWBAJK2N2	1539427765
A151CWWBAJK2N2	147674355X
A151CWWBAJK2N2	1250052378
A151CWWBAJK2N2	1512273996
A151CWWBAJK2N2	1499764529
A151CWWBAJK2N2	1492740357
A151CWWBAJK2N2	1938404912
A151CWWBAJK2N2	151157772X
A151CWWBAJK2N2	0425257150
A151CWWBAJK2N2	150895464X
A151CWWBAJK2N2	1682304507
A151CWWBAJK2N2	1518783872
A151CWWBAJK2N2	1494724693
A15SXR274LOSHU	1490946810
A15SXR274LOSHU	1506002919
A15SXR274LOSHU	0989740617
A15SXR274LOSHU	1497572320
A15SXR274LOSHU	1476763623
A15SXR274LOSHU	1494751534
A15SXR274LOSHU	1476755604
A15SXR274LOSHU	0425266060
A15SXR274LOSHU	148234873X
A15SXR274LOSHU	1250109302
A15SXR274LOSHU	1476741182
A15SXR274LOSHU	1476761779
A15SXR274LOSHU	1630350184
A15SXR274LOSHU	1500305219
A15SXR274LOSHU	1630350354
A15SXR274LOSHU	1480568112
A15SXR274LOSHU	1500863750
A15SXR274LOSHU	1476751803
A15SXR274LOSHU	0991379675
A15SXR274LOSHU	1480114480
A15SXR274LOSHU	1455559377
A15SXR274LOSHU	1489591095
A15SXR274LOSHU	1484807944
A15SXR274LOSHU	1476766665
A15SXR274LOSHU	0425273865
A15SXR274LOSHU	1476764468
A15SXR274LOSHU	1481960741
A15SXR274LOSHU	0991379667
A15SXR274LOSHU	1628780096
A15SXR274LOSHU	1492301205
A15SXR274LOSHU	1480276855
A15SXR274LOSHU	1497572207
A15SXR274LOSHU	168230468X
A15SXR274LOSHU	0804176787
A15SXR274LOSHU	149617707X
A15SXR274LOSHU	1941098010
A15WWOTR3FBTD0	1455554170
A15WWOTR3FBTD0	1508776202
A15WWOTR3FBTD0	0989450252
A15WWOTR3FBTD0	1494931451
A15WWOTR3FBTD0	1502541858
A15WWOTR3FBTD0	0062351893
A15WWOTR3FBTD0	1476756570
A15WWOTR3FBTD0	1630350192
A15WWOTR3FBTD0	1250052378
A15WWOTR3FBTD0	1476751404
A15WWOTR3FBTD0	0989450236
A15WWOTR3FBTD0	1455554219
A15WWOTR3FBTD0	1476756503
A15WWOTR3FBTD0	149236522X
A15WWOTR3FBTD0	1455536695
A15WWOTR3FBTD0	0615849601
A15WWOTR3FBTD0	0990429202
A15WWOTR3FBTD0	042526596X
A15WWOTR3FBTD0	1502446936
A15WWOTR3FBTD0	0615887767
A15WWOTR3FBTD0	0615827446
A15WWOTR3FBTD0	1476765367
A15WWOTR3FBTD0	1514336340
A15WWOTR3FBTD0	1508706255
A15WWOTR3FBTD0	1496174097
A15WWOTR3FBTD0	1452664617
A15WWOTR3FBTD0	0062389718
A15WWOTR3FBTD0	1442360941
A15WWOTR3FBTD0	1497572207
A15WWOTR3FBTD0	1455548987
A15WWOTR3FBTD0	1476756546
A15WWOTR3FBTD0	149429169X
A15WWOTR3FBTD0	1476755604
A15WWOTR3FBTD0	0988301318
A15WWOTR3FBTD0	1630350168
A15WWOTR3FBTD0	1523662441
A15WWOTR3FBTD0	1455578347
A15WWOTR3FBTD0	147675652X
A15WWOTR3FBTD0	1494282011
A15WWOTR3FBTD0	1499752083
A15WWOTR3FBTD0	1442381221
A15WWOTR3FBTD0	149973171X
A15Z5CR90R602C	1682304183
A15Z5CR90R602C	1484807944
A15Z5CR90R602C	1682304507
A15Z5CR90R602C	1476718202
A15Z5CR90R602C	1480276855
A15Z5CR90R602C	0349413401
A15Z5CR90R602C	1682306240
A15Z5CR90R602C	1476735603
A15Z5CR90R602C	1250109302
A15Z5CR90R602C	1682307824
A15Z5CR90R602C	149617707X
A15Z5CR90R602C	1545063605
A15Z5CR90R602C	1941098126
A15Z5CR90R602C	0989450252
A15Z5CR90R602C	1482792621
A15Z5CR90R602C	1942215770
A15Z5CR90R602C	1489591095
A15Z5CR90R602C	0451419707
A15Z5CR90R602C	1942835019
A15Z5CR90R602C	1538745194
A15Z5CR90R602C	1497572320
A15Z5CR90R602C	1505690900
A173E00PNKIU8M	1499764529
A173E00PNKIU8M	1494282011
A173E00PNKIU8M	1682307530
A173E00PNKIU8M	151157772X
A173E00PNKIU8M	0062333054
A173E00PNKIU8M	1455599204
A173E00PNKIU8M	1502541858
A173E00PNKIU8M	0692280200
A173E00PNKIU8M	0989450201
A173E00PNKIU8M	1471133524
A173E00PNKIU8M	0692374035
A173E00PNKIU8M	1508706255
A173E00PNKIU8M	1535036575
A173E00PNKIU8M	0615803830
A173E00PNKIU8M	0425272346
A173E00PNKIU8M	0425272354
A173E00PNKIU8M	0692573763
A173E00PNKIU8M	0989416429
A173E00PNKIU8M	1508776202
A1755X972MQWGN	1455578347
A1755X972MQWGN	0989450287
A1755X972MQWGN	1505690900
A1755X972MQWGN	1476761779
A1755X972MQWGN	1682307751
A1755X972MQWGN	168230776X
A1755X972MQWGN	1515954080
A1755X972MQWGN	1517687853
A1755X972MQWGN	1476777969
A1755X972MQWGN	1442381221
A1755X972MQWGN	1476740453
A1755X972MQWGN	1476755590
A1755X972MQWGN	1476751404
A1755X972MQWGN	1522783075
A1755X972MQWGN	1533240515
A1755X972MQWGN	0989450236
A1755X972MQWGN	144235948X
A1755X972MQWGN	0989450252
A1755X972MQWGN	0989450201
A1755X972MQWGN	1546727299
A1755X972MQWGN	1476765340
A1755X972MQWGN	1476765367
A1755X972MQWGN	1942832095
A175RVS0Y1FHG	1476735603
A175RVS0Y1FHG	0062292129
A175RVS0Y1FHG	125005236X
A175RVS0Y1FHG	1476735247
A175RVS0Y1FHG	0988301318
A175RVS0Y1FHG	1476756503
A175RVS0Y1FHG	1476776040
A175RVS0Y1FHG	1250052378
A175RVS0Y1FHG	1492301205
A175RVS0Y1FHG	147675652X
A175RVS0Y1FHG	1476755604
A175RVS0Y1FHG	0989450201
A175RVS0Y1FHG	1442360941
A175RVS0Y1FHG	144235948X
A175RVS0Y1FHG	0451468287
A175RVS0Y1FHG	1490974377
A175RVS0Y1FHG	0984887873
A175RVS0Y1FHG	0692909028
A175RVS0Y1FHG	0451468279
A175RVS0Y1FHG	042526596X
A175RVS0Y1FHG	1494751534
A175RVS0Y1FHG	1402244428
A175RVS0Y1FHG	0425266516
A17JIHQIDWN21H	1682304302
